x,M_ext_over_x6
1.195225177733259,-0.00015033971414800477
1.1983067056124581,-0.0001501898357701691
1.2013882334916572,-0.0001500401269163504
1.2044697613708564,-0.00014989058731216786
1.2075512892500555,-0.00014974121668352778
1.2106328171292546,-0.00014959201475662316
1.2137143450084538,-0.00014944298125793337
1.2167958728876527,-0.00014929411591422395
1.2198774007668518,-0.00014914541845254605
1.222958928646051,-0.00014899688860023637
1.22604045652525,-0.0001488485260849167
1.2291219844044492,-0.0001487003306344935
1.2322035122836483,-0.0001485523019771579
1.2352850401628475,-0.00014840443984138492
1.2383665680420466,-0.0001482567439559336
1.2414480959212457,-0.00014810921404984634
1.2445296238004449,-0.0001479618498524488
1.2476111516796438,-0.00014781465109334945
1.250692679558843,-0.0001476676175024393
1.253774207438042,-0.00014752074880989153
1.2568557353172412,-0.00014737404474616126
1.2599372631964403,-0.00014722750504198522
1.2630187910756394,-0.00014708112942838126
1.2661003189548385,-0.00014693491763664832
1.2691818468340377,-0.00014678886939836582
1.2722633747132368,-0.0001466429844453936
1.275344902592436,-0.0001464972625098714
1.278426430471635,-0.00014635170332421858
1.281507958350834,-0.000146206306621134
1.284589486230033,-0.00014606107213359536
1.2876710141092322,-0.00014591599959485927
1.2907525419884314,-0.00014577108873846056
1.2938340698676305,-0.0001456263392982123
1.2969155977468296,-0.00014548175100820518
1.2999971256260288,-0.00014533732360280741
1.303078653505228,-0.0001451930568166644
1.306160181384427,-0.00014504895038469826
1.3092417092636262,-0.00014490500404210774
1.3123232371428253,-0.0001447612175243677
1.3154047650220242,-0.00014461759056722887
1.3184862929012233,-0.00014447412290671767
1.3215678207804225,-0.0001443308142791356
1.3246493486596216,-0.00014418766442105934
1.3277308765388207,-0.00014404467306933997
1.3308124044180198,-0.0001439018399611031
1.333893932297219,-0.00014375916483374822
1.336975460176418,-0.00014361664742494856
1.3400569880556172,-0.00014347428747265076
1.3431385159348164,-0.00014333208471507458
1.3462200438140155,-0.0001431900388907125
1.3493015716932144,-0.00014304814973832949
1.3523830995724135,-0.00014290641699696267
1.3554646274516127,-0.00014276484040592102
1.3585461553308118,-0.00014262341970478512
1.361627683210011,-0.00014248215463340665
1.36470921108921,-0.00014234104493190838
1.3677907389684092,-0.00014220009034068357
1.3708722668476083,-0.00014205929060039592
1.3739537947268075,-0.000141918645451979
1.3770353226060066,-0.00014177815463663624
1.3801168504852055,-0.00014163781789584034
1.3831983783644046,-0.00014149763497133317
1.3862799062436038,-0.00014135760560512537
1.3893614341228029,-0.00014121772953949607
1.392442962002002,-0.0001410780065169925
1.3955244898812011,-0.00014093843628042998
1.3986060177604003,-0.0001407990185728912
1.4016875456395994,-0.0001406597531377262
1.4047690735187985,-0.00014052063971855202
1.4078506013979977,-0.00014038167805925227
1.4109321292771968,-0.0001402428679039771
1.4140136571563957,-0.00014010420899714254
1.4170951850355948,-0.0001399657010834305
1.420176712914794,-0.00013982734390778832
1.423258240793993,-0.0001396891372154285
1.4263397686731922,-0.00013955108075182842
1.4294212965523914,-0.00013941317426273
1.4325028244315905,-0.00013927541749413948
1.4355843523107896,-0.00013913781019232697
1.4386658801899888,-0.0001390003521038263
1.4417474080691879,-0.00013886304297543476
1.4448289359483868,-0.0001387258825542126
1.447910463827586,-0.00013858887058748278
1.450991991706785,-0.00013845200682283094
1.4540735195859842,-0.00013831529100810473
1.4571550474651833,-0.00013817872289141375
1.4602365753443824,-0.0001380423022211292
1.4633181032235816,-0.00013790602874588353
1.4663996311027807,-0.00013776990221457024
1.4694811589819798,-0.00013763392237634345
1.472562686861179,-0.00013749808898061777
1.475644214740378,-0.0001373624017770679
1.478725742619577,-0.00013722686051562832
1.4818072704987761,-0.00013709146494649306
1.4848887983779753,-0.00013695621482011543
1.4879703262571744,-0.0001368211098872076
1.4910518541363735,-0.00013668614989874038
1.4941333820155727,-0.000136551334605943
1.4972149098947718,-0.0001364166637603027
1.500296437773971,-0.0001362821371135646
1.50337796565317,-0.0001361477544177311
1.5064594935323692,-0.00013601351542506194
1.5095410214115683,-0.00013587941988807366
1.5126225492907672,-0.00013574546755953956
1.5157040771699664,-0.00013561165819248906
1.5187856050491655,-0.00013547799154020772
1.5218671329283646,-0.00013534446735623685
1.5249486608075637,-0.0001352110853943731
1.5280301886867629,-0.0001350778454086684
1.531111716565962,-0.00013494474715342953
1.5341932444451611,-0.00013481179038321784
1.5372747723243603,-0.00013467897485284884
1.5403563002035594,-0.00013454630031739227
1.5434378280827585,-0.00013441376653217145
1.5465193559619574,-0.00013428137325276323
1.5496008838411566,-0.00013414912023499746
1.5526824117203557,-0.00013401700723495707
1.5557639395995548,-0.00013388503400897734
1.558845467478754,-0.00013375320031364595
1.561926995357953,-0.00013362150590580263
1.5650085232371522,-0.00013348995054253879
1.5680900511163514,-0.00013335853398119718
1.5711715789955505,-0.00013322725597937184
1.5742531068747496,-0.00013309611629490768
1.5773346347539485,-0.00013296511468590013
1.5804161626331477,-0.00013283425091069486
1.5834976905123468,-0.00013270352472788773
1.586579218391546,-0.0001325729358963242
1.589660746270745,-0.00013244248417509927
1.5927422741499442,-0.0001323121693235571
1.5958238020291433,-0.00013218199110129062
1.5989053299083424,-0.00013205194926814163
1.6019868577875416,-0.0001319220435842
1.6050683856667407,-0.00013179227380980378
1.6081499135459398,-0.0001316626397055388
1.6112314414251387,-0.00013153314103223835
1.6143129693043379,-0.00013140377755098293
1.617394497183537,-0.00013127454902309998
1.6204760250627361,-0.00013114545521016358
1.6235575529419353,-0.0001310164958739942
1.6266390808211344,-0.00013088767077665842
1.6297206087003335,-0.00013075897968046864
1.6328021365795327,-0.0001306304223479828
1.6358836644587318,-0.00013050199854200404
1.638965192337931,-0.0001303737080255806
1.6420467202171298,-0.0001302455505620054
1.645128248096329,-0.00013011752591481567
1.648209775975528,-0.00012998963384779302
1.6512913038547272,-0.00012986187412496276
1.6543728317339264,-0.0001297342465105939
1.6574543596131255,-0.00012960675076919875
1.6605358874923246,-0.00012947938666553273
1.6636174153715237,-0.000129352153964594
1.6666989432507229,-0.0001292250524316233
1.669780471129922,-0.00012909808183210342
1.6728619990091211,-0.00012897124193175932
1.67594352688832,-0.0001288445324965576
1.6790250547675192,-0.00012871795329270626
1.6821065826467183,-0.0001285915040866544
1.6851881105259174,-0.0001284651846450921
1.6882696384051166,-0.00012833899473494996
1.6913511662843157,-0.00012821293412339894
1.6944326941635148,-0.00012808700257785005
1.697514222042714,-0.0001279611998659542
1.700595749921913,-0.00012783552575560157
1.7036772778011122,-0.0001277099800149218
1.7067588056803114,-0.0001275845624122835
1.7098403335595103,-0.00012745927271629392
1.7129218614387094,-0.0001273341106957988
1.7160033893179085,-0.000127209076119882
1.7190849171971077,-0.0001270841687578653
1.7221664450763068,-0.00012695938837930818
1.725247972955506,-0.00012683473475400738
1.728329500834705,-0.00012671020765199687
1.7314110287139042,-0.00012658580684354737
1.7344925565931033,-0.00012646153209916613
1.7375740844723024,-0.00012633738318959675
1.7406556123515016,-0.00012621335988581892
1.7437371402307005,-0.00012608946195904807
1.7468186681098996,-0.00012596568918073501
1.7499001959890987,-0.00012584204132256595
1.7529817238682979,-0.00012571851815646197
1.756063251747497,-0.0001255951194545789
1.7591447796266961,-0.00012547184498930698
1.7622263075058953,-0.0001253486945332707
1.7653078353850944,-0.00012522566785932835
1.7683893632642935,-0.000125102764740572
1.7714708911434927,-0.00012497998495032703
1.7745524190226916,-0.0001248573282621519
1.7776339469018907,-0.00012473479444983802
1.7807154747810898,-0.00012461238328740934
1.783797002660289,-0.00012449009454912227
1.786878530539488,-0.0001243679280094651
1.7899600584186872,-0.00012424588344315805
1.7930415862978863,-0.00012412396062515293
1.7961231141770855,-0.0001240021593306327
1.7992046420562846,-0.00012388047933501153
1.8022861699354837,-0.0001237589204139342
1.8053676978146829,-0.00012363748234327617
1.8084492256938818,-0.00012351616489914298
1.811530753573081,-0.00012339496785787024
1.81461228145228,-0.00012327389099602332
1.8176938093314792,-0.00012315293409039703
1.8207753372106783,-0.00012303209691801539
1.8238568650898774,-0.0001229113792561314
1.8269383929690766,-0.00012279078088222675
1.8300199208482757,-0.00012267030157401163
1.8331014487274748,-0.00012254994110942429
1.836182976606674,-0.00012242969926663103
1.8392645044858729,-0.00012230957582402577
1.842346032365072,-0.00012218957056022982
1.8454275602442711,-0.00012206968325409172
1.8485090881234703,-0.00012194991368468689
1.8515906160026694,-0.00012183026163131734
1.8546721438818685,-0.00012171072687351152
1.8577536717610676,-0.00012159130919102407
1.8608351996402668,-0.00012147200836383543
1.863916727519466,-0.00012135282417215176
1.866998255398665,-0.00012123375639640448
1.8700797832778642,-0.00012111480481725022
1.873161311157063,-0.00012099596921557043
1.8762428390362622,-0.00012087724937247128
1.8793243669154613,-0.00012075864506928313
1.8824058947946605,-0.00012064015608756067
1.8854874226738596,-0.00012052178220908221
1.8885689505530587,-0.00012040352321584984
1.8916504784322579,-0.00012028537889008897
1.894732006311457,-0.00012016734901424807
1.8978135341906561,-0.00012004943337099853
1.9008950620698553,-0.00011993163174323425
1.9039765899490544,-0.00011981394391407159
1.9070581178282533,-0.00011969636966684894
1.9101396457074524,-0.00011957890878512658
1.9132211735866516,-0.00011946156105268639
1.9163027014658507,-0.00011934432625353157
1.9193842293450498,-0.00011922720417188643
1.922465757224249,-0.0001191101945921962
1.925547285103448,-0.00011899329729912666
1.9286288129826472,-0.00011887651207756398
1.9317103408618463,-0.00011875983871261438
1.9347918687410455,-0.00011864327698960403
1.9378733966202446,-0.00011852682669407871
1.9409549244994435,-0.00011841048761180351
1.9440364523786426,-0.00011829425952876267
1.9471179802578418,-0.00011817814223115935
1.950199508137041,-0.00011806213550541527
1.95328103601624,-0.00011794623913817058
1.9563625638954392,-0.00011783045291628361
1.9594440917746383,-0.0001177147766268305
1.9625256196538374,-0.00011759921005710509
1.9656071475330366,-0.00011748375299461866
1.9686886754122357,-0.00011736840522709953
1.9717702032914346,-0.0001172531665424931
1.9748517311706337,-0.00011713803672896133
1.9779332590498329,-0.00011702301557488269
1.981014786929032,-0.0001169081028688517
1.9840963148082311,-0.000116793298399679
1.9871778426874303,-0.0001166786019563908
1.9902593705666294,-0.00011656401332822886
1.9933408984458285,-0.00011644953230465009
1.9964224263250276,-0.00011633515867532645
1.9995039542042268,-0.00011622089223014453
2.002585482083426,-0.0001161067327592055
2.005667009962625,-0.0001159926800528248
2.008748537841824,-0.00011587873390153174
2.011830065721023,-0.00011576489409606953
2.0149115936002224,-0.00011565116042739494
2.017993121479422,-0.00011553753268667789
2.0210746493586207,-0.00011542401066530153
2.0241561772378196,-0.00011531059415486166
2.027237705117019,-0.00011519728294716672
2.030319232996218,-0.00011508407683423751
2.033400760875417,-0.00011497097560830687
2.036482288754616,-0.00011485797906181956
2.0395638166338155,-0.00011474508698743195
2.0426453445130144,-0.0001146322991780117
2.0457268723922137,-0.00011451961542663776
2.0488084002714126,-0.00011440703552659994
2.051889928150612,-0.00011429455927139862
2.054971456029811,-0.00011418218645474476
2.05805298390901,-0.00011406991687055948
2.061134511788209,-0.00011395775031297377
2.064216039667408,-0.00011384568657632847
2.0672975675466074,-0.00011373372545517384
2.0703790954258063,-0.00011362186674426944
2.0734606233050057,-0.00011351011023858382
2.0765421511842046,-0.00011339845573329436
2.079623679063404,-0.00011328690302378693
2.082705206942603,-0.00011317545190565576
2.0857867348218018,-0.00011306410217470319
2.088868262701001,-0.00011295285362693933
2.0919497905802,-0.00011284170605858206
2.0950313184593994,-0.00011273065926605646
2.0981128463385983,-0.00011261971304599492
2.1011943742177976,-0.00011250886719523661
2.1042759020969966,-0.00011239812151082757
2.107357429976196,-0.00011228747579002013
2.110438957855395,-0.00011217692983027295
2.113520485734594,-0.00011206648342925058
2.116602013613793,-0.00011195613638482349
2.119683541492992,-0.00011184588849506751
2.1227650693721913,-0.00011173573955826397
2.1258465972513902,-0.000111625689372899
2.1289281251305896,-0.00011151573773766388
2.1320096530097885,-0.0001114058844514543
2.135091180888988,-0.00011129612931337035
2.1381727087681868,-0.00011118647212271641
2.141254236647386,-0.0001110769126790006
2.144335764526585,-0.00011096745078193492
2.1474172924057844,-0.00011085808623143462
2.1504988202849833,-0.00011074881882761843
2.153580348164182,-0.00011063964837080794
2.1566618760433816,-0.00011053057466152759
2.1597434039225805,-0.00011042159750050428
2.16282493180178,-0.00011031271668866738
2.1659064596809787,-0.0001102039320271483
2.168987987560178,-0.0001100952433172803
2.172069515439377,-0.00010998665036059834
2.1751510433185763,-0.00010987815295883881
2.1782325711977752,-0.00010976975091393921
2.1813140990769746,-0.0001096614440280381
